Platform Type,Center,Platform,Level,Sample,Barcode,File Name
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-E2-A56Z-01,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.29.lvl-2.TCGA-E2-A56Z-01A-12D-A29O-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-E2-A570-01,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.29.lvl-2.TCGA-E2-A570-01A-11D-A29O-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-E2-A573-01,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.29.lvl-2.TCGA-E2-A573-01A-11D-A29O-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-E2-A574-01,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.29.lvl-2.TCGA-E2-A574-01A-11D-A29O-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-LL-A5YL-01,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.29.lvl-2.TCGA-LL-A5YL-01A-12D-A29O-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-OL-A66H-01,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.29.lvl-2.TCGA-OL-A66H-01A-11D-A29O-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-OL-A66I-01,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.29.lvl-2.TCGA-OL-A66I-01A-21D-A29O-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-OL-A66J-01,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.29.lvl-2.TCGA-OL-A66J-01A-11D-A29O-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-OL-A66K-01,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.29.lvl-2.TCGA-OL-A66K-01A-11D-A29O-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-A2-A0CT-01,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.3.lvl-2.TCGA-A2-A0CT-01A-31D-A10P-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-A2-A0EU-01,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.3.lvl-2.TCGA-A2-A0EU-01A-22D-A10P-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-A7-A0D9-01,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.3.lvl-2.TCGA-A7-A0D9-01A-31D-A10P-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-A7-A0D9-11,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.3.lvl-2.TCGA-A7-A0D9-11A-53D-A10Q-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-A8-A08O-01,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.3.lvl-2.TCGA-A8-A08O-01A-21D-A10P-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-A8-A0A6-01,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.3.lvl-2.TCGA-A8-A0A6-01A-12D-A10P-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-A8-A0AD-01,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.3.lvl-2.TCGA-A8-A0AD-01A-11D-A10P-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-AO-A03L-01,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.3.lvl-2.TCGA-AO-A03L-01A-41D-A10P-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-AO-A0JA-01,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.3.lvl-2.TCGA-AO-A0JA-01A-11D-A10P-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-AO-A0JB-01,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.3.lvl-2.TCGA-AO-A0JB-01A-11D-A10P-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-AO-A0JC-01,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.3.lvl-2.TCGA-AO-A0JC-01A-11D-A10P-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-AO-A0JD-01,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.3.lvl-2.TCGA-AO-A0JD-01A-11D-A10P-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-AO-A0JE-01,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.3.lvl-2.TCGA-AO-A0JE-01A-11D-A10P-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-AO-A0JF-01,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.3.lvl-2.TCGA-AO-A0JF-01A-11D-A10P-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-AO-A0JI-01,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.3.lvl-2.TCGA-AO-A0JI-01A-21D-A10P-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-AO-A0JJ-01,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.3.lvl-2.TCGA-AO-A0JJ-01A-11D-A10P-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-AO-A0JL-01,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.3.lvl-2.TCGA-AO-A0JL-01A-11D-A10P-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-AO-A0JM-01,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.3.lvl-2.TCGA-AO-A0JM-01A-21D-A10P-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-B6-A0IK-01,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.3.lvl-2.TCGA-B6-A0IK-01A-12D-A10P-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-B6-A0RE-01,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.3.lvl-2.TCGA-B6-A0RE-01A-11D-A10P-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-B6-A0RG-01,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.3.lvl-2.TCGA-B6-A0RG-01A-11D-A10P-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-B6-A0RI-01,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.3.lvl-2.TCGA-B6-A0RI-01A-11D-A10P-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-BH-A0AW-01,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.3.lvl-2.TCGA-BH-A0AW-01A-11D-A10P-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-BH-A0B3-01,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.3.lvl-2.TCGA-BH-A0B3-01A-11D-A10P-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-BH-A0B3-11,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.3.lvl-2.TCGA-BH-A0B3-11B-21D-A10Q-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-BH-A0B8-01,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.3.lvl-2.TCGA-BH-A0B8-01A-21D-A10P-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-BH-A0B8-11,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.3.lvl-2.TCGA-BH-A0B8-11A-41D-A093-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-BH-A0B9-01,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.3.lvl-2.TCGA-BH-A0B9-01A-11D-A10P-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-BH-A0BA-01,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.3.lvl-2.TCGA-BH-A0BA-01A-11D-A10P-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-BH-A0BA-11,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.3.lvl-2.TCGA-BH-A0BA-11A-22D-A10Q-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-BH-A0BJ-01,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.3.lvl-2.TCGA-BH-A0BJ-01A-11D-A10P-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-BH-A0BJ-11,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.3.lvl-2.TCGA-BH-A0BJ-11A-23D-A10Q-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-BH-A0BM-01,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.3.lvl-2.TCGA-BH-A0BM-01A-11D-A10P-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-BH-A0BM-11,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.3.lvl-2.TCGA-BH-A0BM-11A-12D-A093-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-BH-A0C0-01,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.3.lvl-2.TCGA-BH-A0C0-01A-21D-A10P-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-BH-A0C0-11,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.3.lvl-2.TCGA-BH-A0C0-11A-21D-A10Q-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-BH-A0DK-01,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.3.lvl-2.TCGA-BH-A0DK-01A-21D-A10P-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-BH-A0DK-11,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.3.lvl-2.TCGA-BH-A0DK-11A-13D-A10Q-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-BH-A0DP-01,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.3.lvl-2.TCGA-BH-A0DP-01A-21D-A10P-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-BH-A0DP-11,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.3.lvl-2.TCGA-BH-A0DP-11A-12D-A10Q-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-BH-A0DS-01,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.3.lvl-2.TCGA-BH-A0DS-01A-11D-A10P-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-BH-A0E0-01,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.3.lvl-2.TCGA-BH-A0E0-01A-11D-A10P-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-BH-A0E0-11,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.3.lvl-2.TCGA-BH-A0E0-11A-13D-A10Q-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-BH-A0E1-01,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.3.lvl-2.TCGA-BH-A0E1-01A-11D-A10P-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-BH-A0E1-11,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.3.lvl-2.TCGA-BH-A0E1-11A-13D-A10Q-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-BH-A0E2-01,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.3.lvl-2.TCGA-BH-A0E2-01A-11D-A10P-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-BH-A0GY-01,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.3.lvl-2.TCGA-BH-A0GY-01A-11D-A10P-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-BH-A0GZ-01,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.3.lvl-2.TCGA-BH-A0GZ-01A-11D-A10P-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-BH-A0H0-01,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.3.lvl-2.TCGA-BH-A0H0-01A-11D-A10P-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-BH-A0H6-01,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.3.lvl-2.TCGA-BH-A0H6-01A-21D-A10P-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-BH-A0H7-01,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.3.lvl-2.TCGA-BH-A0H7-01A-13D-A10P-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-BH-A0H7-11,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.3.lvl-2.TCGA-BH-A0H7-11A-13D-A10Q-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-BH-A0H9-01,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.3.lvl-2.TCGA-BH-A0H9-01A-11D-A10P-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-BH-A0H9-11,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.3.lvl-2.TCGA-BH-A0H9-11A-22D-A093-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-BH-A0HB-01,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.3.lvl-2.TCGA-BH-A0HB-01A-11D-A10P-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-BH-A0HF-01,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.3.lvl-2.TCGA-BH-A0HF-01A-11D-A10P-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-BH-A0HK-01,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.3.lvl-2.TCGA-BH-A0HK-01A-11D-A10P-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-BH-A0HK-11,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.3.lvl-2.TCGA-BH-A0HK-11A-11D-A10Q-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-BH-A0HX-01,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.3.lvl-2.TCGA-BH-A0HX-01A-21D-A10P-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-BH-A0HY-01,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.3.lvl-2.TCGA-BH-A0HY-01A-11D-A10P-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-AC-A62V-01,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.30.lvl-2.TCGA-AC-A62V-01A-11D-A31V-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-E2-A572-01,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.30.lvl-2.TCGA-E2-A572-01A-13D-A31V-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-E2-A576-01,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.30.lvl-2.TCGA-E2-A576-01A-11D-A31V-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-E9-A6HE-01,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.30.lvl-2.TCGA-E9-A6HE-01A-11D-A31V-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-LD-A66U-01,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.30.lvl-2.TCGA-LD-A66U-01A-11D-A31V-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-LL-A6FP-01,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.30.lvl-2.TCGA-LL-A6FP-01A-11D-A31V-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-LL-A6FQ-01,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.30.lvl-2.TCGA-LL-A6FQ-01A-11D-A31V-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-LL-A6FR-01,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.30.lvl-2.TCGA-LL-A6FR-01A-12D-A31V-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-OL-A66L-01,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.30.lvl-2.TCGA-OL-A66L-01A-12D-A31V-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-OL-A66N-01,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.30.lvl-2.TCGA-OL-A66N-01A-12D-A31V-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-OL-A66O-01,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.30.lvl-2.TCGA-OL-A66O-01A-11D-A31V-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-OL-A66P-01,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.30.lvl-2.TCGA-OL-A66P-01A-11D-A31V-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-AC-A6IX-01,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.31.lvl-2.TCGA-AC-A6IX-01A-12D-A32T-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-AC-A6IX-06,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.31.lvl-2.TCGA-AC-A6IX-06A-11D-A32T-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-BH-A6R9-01,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.31.lvl-2.TCGA-BH-A6R9-01A-21D-A32T-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-D8-A73X-01,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.31.lvl-2.TCGA-D8-A73X-01A-11D-A32T-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-EW-A6SA-01,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.31.lvl-2.TCGA-EW-A6SA-01A-21D-A32T-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-EW-A6SB-01,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.31.lvl-2.TCGA-EW-A6SB-01A-12D-A32T-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-EW-A6SC-01,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.31.lvl-2.TCGA-EW-A6SC-01A-12D-A32T-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-LL-A73Z-01,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.31.lvl-2.TCGA-LL-A73Z-01A-11D-A32T-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-LL-A740-01,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.31.lvl-2.TCGA-LL-A740-01A-21D-A32T-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-S3-A6ZF-01,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.31.lvl-2.TCGA-S3-A6ZF-01A-32D-A32T-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-S3-A6ZG-01,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.31.lvl-2.TCGA-S3-A6ZG-01A-22D-A32T-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-S3-A6ZH-01,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.31.lvl-2.TCGA-S3-A6ZH-01A-22D-A32T-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-A7-A6VV-01,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.32.lvl-2.TCGA-A7-A6VV-01A-22D-A33F-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-A7-A6VW-01,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.32.lvl-2.TCGA-A7-A6VW-01A-21D-A33F-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-A7-A6VX-01,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.32.lvl-2.TCGA-A7-A6VX-01A-12D-A33F-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-A7-A6VY-01,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.32.lvl-2.TCGA-A7-A6VY-01A-12D-A33F-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-AC-A6IV-01,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.32.lvl-2.TCGA-AC-A6IV-01A-12D-A33F-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-AC-A6IW-01,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.32.lvl-2.TCGA-AC-A6IW-01A-12D-A33F-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-AC-A6NO-01,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.32.lvl-2.TCGA-AC-A6NO-01A-12D-A33F-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-BH-A6R8-01,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.32.lvl-2.TCGA-BH-A6R8-01A-21D-A33F-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-D8-A73U-01,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.32.lvl-2.TCGA-D8-A73U-01A-11D-A33F-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-EW-A6S9-01,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.32.lvl-2.TCGA-EW-A6S9-01A-22D-A33F-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-EW-A6SD-01,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.32.lvl-2.TCGA-EW-A6SD-01A-12D-A33F-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-LD-A74U-01,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.32.lvl-2.TCGA-LD-A74U-01A-13D-A33F-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-LL-A73Y-01,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.32.lvl-2.TCGA-LL-A73Y-01A-11D-A33F-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-OL-A6VO-01,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.32.lvl-2.TCGA-OL-A6VO-01A-12D-A33F-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-OL-A6VR-01,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.32.lvl-2.TCGA-OL-A6VR-01A-32D-A33F-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-V7-A7HQ-01,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.32.lvl-2.TCGA-V7-A7HQ-01A-11D-A33F-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-AC-A7VB-01,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.33.lvl-2.TCGA-AC-A7VB-01A-11D-A357-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-AC-A7VC-01,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.33.lvl-2.TCGA-AC-A7VC-01A-11D-A357-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-AQ-A7U7-01,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.33.lvl-2.TCGA-AQ-A7U7-01A-22D-A357-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-BH-A8FZ-01,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.33.lvl-2.TCGA-BH-A8FZ-01A-11D-A357-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-BH-A8G0-01,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.33.lvl-2.TCGA-BH-A8G0-01A-11D-A357-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-D8-A73W-01,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.33.lvl-2.TCGA-D8-A73W-01A-22D-A357-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-LD-A7W5-01,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.33.lvl-2.TCGA-LD-A7W5-01A-22D-A357-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-LD-A7W6-01,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.33.lvl-2.TCGA-LD-A7W6-01A-81D-A357-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-LL-A7SZ-01,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.33.lvl-2.TCGA-LL-A7SZ-01A-32D-A357-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-LL-A7T0-01,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.33.lvl-2.TCGA-LL-A7T0-01A-31D-A357-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-AC-A8OP-01,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.34.lvl-2.TCGA-AC-A8OP-01A-11D-A36K-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-BH-A8FY-01,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.34.lvl-2.TCGA-BH-A8FY-01A-11D-A36K-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-C8-A8HP-01,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.34.lvl-2.TCGA-C8-A8HP-01A-11D-A36K-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-C8-A8HQ-01,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.34.lvl-2.TCGA-C8-A8HQ-01A-11D-A36K-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-C8-A8HR-01,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.34.lvl-2.TCGA-C8-A8HR-01A-11D-A36K-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-LL-A8F5-01,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.34.lvl-2.TCGA-LL-A8F5-01A-11D-A36K-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-PL-A8LZ-01,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.34.lvl-2.TCGA-PL-A8LZ-01A-31D-A36K-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-W8-A86G-01,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.34.lvl-2.TCGA-W8-A86G-01A-21D-A36K-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,2,TCGA-XX-A899-01,selected_barcodes,jhu-usc.edu_BRCA.HumanMethylation450.34.lvl-2.TCGA-XX-A899-01A-11D-A36K-05.txt
